id_calle,id_colonia,descripcion_calle,id_delegacion
32626,2142,calle rio blanco,12
32627,2142,calle cruz verde,12
32628,2142,calle chacaltianguis,12
32629,2142,calle cordoba,12
32630,2142,calle coyutla,12
32631,2142,callejon del prado,12
32632,2142,cerrada cocoatzintla,12
32633,2142,calle tlaxcala,12
32634,2142,callejon de las flores,12
32635,2142,calle presilla,12
32636,2142,callejon del toro,12
32637,2142,calle lerdo,12
32638,2142,calle granada,12
32639,2142,calle san francisco,12
32640,2142,calle naranjo,12
32641,2142,calle la venta,12
32642,2142,cerrada presilla,12
32643,2147,calle confluencia,12
32644,2147,calle 12 de octubre,12
32645,2147,calle 15 de septiembre,12
32646,2147,prolongacion quince de septiembre,12
32647,2147,calle primero de mayo,12
32648,2147,calle 20 de noviembre,12
32649,2147,calle  3 de mayo,12
32650,2147,calle cinco de febrero,12
32651,2147,calle 5 de mayo,12
32652,2147,cerrada 5 de mayo,12
32653,2147,calle pelo de angel,12
32654,2147,calle roberto fulton,12
32655,2147,calle carlos benz,12
32656,2147,calle chocolin,12
32657,2147,calle jose lopez portillo,12
32658,2147,tlahuac,12
32659,2147,calle carlos hank gonzalez,12
32660,2147,cerrada 2da 12 de diciembre,12
32661,2147,pirules,12
32662,2147,calle 16 de septiembre,12
32663,2147,calle martin de plata,12
32664,2147,1ra. cerrada de 20 de noviembre,12
32665,2147,calle hermanos wright,12
32666,2147,calle corregidora,12
32667,2147,calle 12 de octubre,12
32668,2147,cerrada 21 de septiembre,12
32669,2147,calle hermanos wright,12
32670,2147,cerrada independencia,12
32671,2147,calle veinticuatro de febrero,12
32672,2147,calle 5 de febrero,12
32673,2147,calle palmitas,12
32674,2147,1ra. cerrada de 20 de noviembre,12
32675,2147,col. 2da. ampliacion santiago acahualtepec,12
32676,2147,cerrada 12 de octubre,12
32677,2147,calle martin  de plata,12
32678,2147,calle puerto 3 palos,12
32679,2147,calle 3 carabelas,12
32680,2147,cerrada primero de mayo,12
32681,2147,calle mercurio,12
32682,2147,calle denis papin,12
32683,2147,2da. cerrada de 20 de noviembre,12
32684,2147,calle isla guahanamani,12
32685,2147,calle porfirio diaz,12
32686,2147,cerrada 15 de septiembre,12
32687,2151,cerrada 20 de agosto,12
32688,2151,calle agrario,12
32689,2151,calle agricultura,12
32690,2151,avenida arneses,12
32691,2151,calle benito juarez,12
32692,2151,calle bienes nacionales,12
32693,2151,calle canal nacional,12
32694,2151,calle comunicaciones,12
32695,2151,calle educacion publica,12
32696,2151,calle emilio berliner,12
32697,2151,calle ganaderia,12
32698,2151,cerrada gloria,12
32699,2151,calle hacienda,12
32700,2151,calle jacobo watt,12
32701,2151,cerrada juarez,12
32702,2151,calle marina nacional,12
32703,2151,calle presidencia,12
32704,2151,cerrada presidencia,12
32705,2151,calle salubridad,12
32706,2151,calle samuel f.b. morse,12
32707,2151,calle siembra,12
32708,2151,calzada taxqueña,12
32709,2151,calle trabajo,12
32710,2151,calle vicente guerrero,12
32711,2151,calle ejercito nacional,12
32712,2151,calle ignacio danti,12
32713,2151,calle luis francisco bregueti,12
32714,2151,tlahuac,12
32715,2151,carlos bossut 3a,12
32716,2151,roberto hare,12
32717,2151,1a de organo,12
32718,2151,cerrada canal nacional,12
32719,2151,calle relaciones exteriores,12
32720,2151,calle carlos benz,12
32721,2151,calle jose braman,12
32722,2151,calle netzahualpilli,12
32723,2151,avenida tlahuac-tulyehualco,12
32724,2151,callejon granada,12
32725,2151,calle roberto fulton,12
32726,2151,calle secretaria del trabajo,12
32727,2151,3ra. cerrada de nicolas leblanc,12
32728,2151,calle nicolas leblanc,12
32729,2151,cerrada agricultura,12
32730,2151,cerrada samuel f.b. morse,12
32731,2151,cerrada cascada,12
32732,2151,calle gobernacion,12
32733,2151,cerrada carlos benz,12
32734,2151,calle roberto fulton,12
32735,2151,cerrada xochitla,12
32736,2151,calle xochitl,12
32737,2151,avenida del trabajo,12
32738,2154,avenida bilbao,12
32739,2154,1ra. cerrada de bilbao,12
32740,2154,2da. cerrada de bilbao,12
32741,2154,calle sabadell,12
32742,2154,privada sabadell,12
32743,2154,avenida san lorenzo,12
32744,2154,calle rio miramontes,12
32745,2154,sabadell 1ra cerrada,12
32746,2154,avenida canal de garay,12
32747,2154,2da. cerrada jose lopez portillo,12
32748,2154,calle bilbao,12
32749,2154,calle barcelona,12
32750,2154,calle luna,12
32751,2158,calle camino antiguo a culhuacan,12
32752,2158,calle arrieros,12
32753,2158,calle arroz,12
32754,2158,calle campesinos,12
32755,2158,calzada ermita iztapalapa,12
32756,2158,calle pastores,12
32757,2158,privada pastores,12
32758,2158,avenida tlahuac,12
32759,2158,calle vaqueros,12
32760,2158,cerrada vaqueros,12
32761,2158,calle cacama,12
32762,2158,calle camino antiguo a culhuacan,12
32763,2158,calle sur 127,12
32764,2158,calle ocelopan,12
32765,2158,calle arroyo tlaloc,12
32766,2158,calle cosechadores,12
32767,2158,cerrada culhuacan,12
32768,2158,sur 129,12
32769,2158,ganaderos calle,12
32770,2158,calle sur 125,12
32771,2158,calle granjeros,12
32772,2158,2da. privada ermita iztapalapa,12
32773,2161,1ra. cerrada corona del rosal,12
32774,2161,1ra. cerrada de adolfo lopez mateos,12
32775,2161,1ra. cerrada de mirasol,12
32776,2161,1ra. cerrada de ocote,12
32777,2161,1ra. cerrada de pirules,12
32778,2161,1ra. cerrada vicente guerrero,12
32779,2161,2da. cerrada de adolfo lopez mateos,12
32780,2161,2da. cerrada de corona del rosal,12
32781,2161,2da. cerrada de lazaro cardenas,12
32782,2161,2da. cerrada de mrasol,12
32783,2161,2da. de ocote,12
32784,2161,2da. cerrada de pirules,12
32785,2161,2da. cerrada  vicente guerrero,12
32786,2161,3ra. de lazaro cardenas,12
32787,2161,3ra. cerrada de mirasol,12
32788,2161,3ra. cerrada de ocote,12
32789,2161,4ta. cerrada de mirasol,12
32790,2161,prolongacion adolfo lopez mateos,12
32791,2161,calle benito juarez,12
32792,2161,calle cedros,12
32793,2161,cerrada cedros,12
32794,2161,cerrada cerezo,12
32795,2161,calle corona del rosal,12
32796,2161,calle encinos,12
32797,2161,cerrada francisco i. madero,12
32798,2161,calle gral. anaya,12
32799,2161,cerrada las torres,12
32800,2161,cerrada leo,12
32801,2161,calle mirasol,12
32802,2161,calle ocote,12
32803,2161,avenida pirules,12
32804,2161,calle hidalgo,12
32805,2161,calle alvaro obregon,12
32806,2161,1ra. cerrada mirasol,12
32807,2161,cerrada ocotepec,12
32808,2161,cerrada abelardo carrillo igariel,12
32809,2161,callejon hidalgo,12
32810,2161,palmitos,12
32811,2161,calle villa francisco,12
32812,2161,cerrada torres,12
32813,2161,calle ixtlahuaca,12
32814,2161,prolongacion emiliano zapata,12
32815,2161,calle francisco i madero,12
32816,2161,1ra. cerrada de prolongacion corona del rosal,12
32817,2161,2da. cerrada de francisco villa,12
32818,2161,cerrada de encinos,12
32819,2161,privada 16 de septiembre,12
32820,2161,calle  mirasol,12
32821,2161,cerrada de cedros,12
32822,2161,calle camino viejo a mixcoac,12
32823,2161,cerrada encinos,12
32824,2161,prolongacion  corona del  rosal,12
32825,2161,calle lazaro cardenas,12
32826,2161,calle adolfo lopez mateos,12
32827,2161,cerrada de las granjas,12
32828,2161,4ta. cerrada de lazaro cardenas,12
32829,2161,calle cerro verde,12
32830,2161,andador francisco i. madero,12
32831,2161,cerrada abelardo carrillo,12
32832,2161,3ra. cerrada de aztecas,12
32833,2161,cerrada benito juarez,12
32834,2161,3ra. cerrada de lazaro cardenas,12
32835,2161,cerrada mirasol,12
32836,2161,cerrada vicente guerrero,12
32837,2161,2da. cerrada cedros,12
32838,2161,1ra. cerrada de lazaro cardenas,12
32839,2161,1ra. cerrada de prolongacion emiliano zapata,12
32840,2161,ceradad 2da prolongacion corona del rosal,12
32841,2162,calle baltazar borrego,12
32842,2162,calle huanusco,12
32843,2162,calle mayahua,12
32844,2162,calle el teul,12
32845,2162,calle satelite,12
32846,2162,calle apozol,12
32847,2162,calle antonio peredo,12
32848,2162,calle antonio parodi,12
32849,2162,calle morelos,12
32850,2162,calle jardin de los claveles,12
32851,2162,avenida san lorenzo,12
32852,2162,calle pino suarez,12
32853,2162,diagonal olivos,12
32854,2165,calle silos,12
32855,2165,calle agricultores,12
32856,2165,calle campesinos,12
32857,2165,ermita iztapalapa,12
32858,2165,calle ganaderos,12
32859,2165,calle granjeros,12
32860,2165,calle sur 125 a,12
32861,2165,2da.privada sargento jose balbuena vera,12
32862,2165,avenida toltecas,12
32863,2165,calle cosechadores,12
32864,2165,avenida canal de miramontes,12
32865,2165,calle sur 127,12
32866,2165,calle sur 125,12
32867,2165,avenida arneses,12
32868,2165,calle trojes,12
32869,2166,calle luis hidalgo monroy,12
32870,2166,calle manuel acosta,12
32871,2166,avenida san bernabe,12
32872,2170,avenida canal de garay,12
32873,2170,ultima cerrada de avenida 11,12
32874,2170,avenida anillo periferico,12
32875,2171,calle reforma,12
32876,2171,calle lebrija,12
32877,2171,avenida canal de garay,12
32878,2172,1ra. cerrada de astilleros,12
32879,2172,1ra. cerrada de nogal,12
32880,2172,1ra. cerrada de ocote,12
32881,2172,1ra. cerrada de ojo de agua,12
32882,2172,1ra. cerrada de orquidea,12
32883,2172,1ra. cerrada de ocotepec,12
32884,2172,1ra. cerrada de pino,12
32885,2172,2da. cerrada de astilleros,12
32886,2172,2da. cerrada de fresno,12
32887,2172,2da. cerrada de ocote,12
32888,2172,2da. cerrada de ocote,12
32889,2172,2da. cerrada de ojo de agua,12
32890,2172,2da. cerrada de ocotepec,12
32891,2172,2da. cerrada pino,12
32892,2172,3ra. cerrada de astilleros,12
32893,2172,3ra. cerrada de capulin,12
32894,2172,3ra. cerrada de fresno,12
32895,2172,3ra. cerrada de nogal,12
32896,2172,3ra. cerrada de ojo de agua,12
32897,2172,5ta. cerrada de astilleros,12
32898,2172,6ta. cerrada de astilleros,12
32899,2172,calle acotepec,12
32900,2172,calle año nuevo,12
32901,2172,calle astilleros,12
32902,2172,cerrada atardecer del sol,12
32903,2172,cerrada benito juarez,12
32904,2172,cerrada capulin,12
32905,2172,calle carbonero,12
32906,2172,cerrada carbonero,12
32907,2172,cerrada costera,12
32908,2172,calle chabacano,12
32909,2172,cerrada chabacano,12
32910,2172,calle dalia,12
32911,2172,cerrada dalia,12
32912,2172,cerrada de pilancon,12
32913,2172,cerrada encino,12
32914,2172,calle encinos,12
32915,2172,cerrada eucalipto,12
32916,2172,calle fresno,12
32917,2172,privada lopez velarde,12
32918,2172,cerrada margarita,12
32919,2172,calle morelos,12
32920,2172,calle navidad,12
32921,2172,calle noche buena,12
32922,2172,calle nogal,12
32923,2172,privada nogal,12
32924,2172,avenida ojo de agua,12
32925,2172,privada ojo de agua,12
32926,2172,calle orquidea,12
32927,2172,calle pino,12
32928,2172,calle roble,12
32929,2172,cerrada roble,12
32930,2172,prolongacion roble,12
32931,2172,cerrada rosal,12
32932,2172,cerrada xosco,12
32933,2172,calle de la parcela,12
32934,2172,avenida principal,12
32935,2172,1ra. cerrada leonardo izaguirre,12
32936,2172,6ta. cerrada av. ojo de agua,12
32937,2172,cerrada carboneros,12
32938,2172,cerrada de ocote,12
32939,2172,2da. cerrada rosal,12
32940,2172,privada ocote,12
32941,2172,3ra. cerrada ocotepec,12
32942,2172,cerrada lopez velarde,12
32943,2172,rio san juan,12
32944,2172,pino privada,12
32945,2172,circuito naranjo,12
32946,2172,callejon colorines,12
32947,2172,privada 14 de febrero,12
32948,2172,cerrada pino,12
32949,2172,calle benito juarez,12
32950,2172,4ta. cerrada de astilleros,12
32951,2172,calle ocotepec,12
32952,2172,prolongacion carbonera,12
32953,2172,cerrada de astilleros,12
32954,2172,calle ocote,12
32955,2172,cerrada  año nuevo,12
32956,2172,cerrada de fresas,12
32957,2172,1ra. cerrada de prolongacion roble,12
32958,2172,calle lopez velarde,12
32959,2172,1ra. cerrada de.....,12
32960,2172,1ra. privada de ojo de agua,12
32961,2172,privada rio bravo,12
32962,2172,calle leandro   izaguirre,12
32963,2172,calle parcela,12
32964,2172,avenida morelos,12
32965,2172,cerrada de rosas,12
32966,2172,avenida san jeronimo,12
32967,2172,calle rio tehuantepec,12
32968,2172,calle ojo de agua,12
32969,2172,cerrada horno,12
32970,2172,2da. cerrada benito juarez,12
32971,2172,cerrada nochebuena,12
32972,2172,2da. cerrada de xosco,12
32973,2172,cerrada año nuevo,12
32974,2172,avenida san bernabe,12
32975,2172,calle rio panuco,12
32976,2172,calle 1ra. privada,12
32977,2172,avenida fresno,12
32978,2172,calle colorines,12
32979,2172,cerrada madroño,12
32980,2172,calle rio lerma,12
32981,2172,prolongacion fresno,12
32982,2172,calle oyametla,12
32983,2172,2da. privada de ojo de agua,12
32984,2172,calle plataformas,12
32985,2172,cerrada benito juarez,12
32986,2172,1ra. cerrada de roble,12
32987,2172,andador 4,12
32988,2172,calle rio papaloapan,12
32989,2172,calle tenango,12
32990,2172,prolongacion lopez velarde,12
32991,2172,calle xosco,12
32992,2172,calle aztecas,12
32993,2172,3ra. cerrada ayuntamiento,12
32994,2172,1ra. cerrada de benito juarez,12
32995,2172,cerrada astilleros,12
32996,2172,cerrada parcela,12
32997,2172,calle margaritas,12
32998,2172,cerrada durazno,12
32999,2172,cerrada fresita,12
33000,2173,1ra. cerrada de agujas,12
33001,2173,1ra. cerrada de jacarandas,12
33002,2173,1ra. cerrada de morelos,12
33003,2173,2da. cerrada de agujas,12
33004,2173,2da. cerrada de jacarandas,12
